21,0,14,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,20,3,12,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
30,0,23,1,0,0,0,12,1,11,0,0,0
26,0,19,1,0,0,0,1,0,0,0,0,0
33,0,26,0,0,0,0,1,0,0,0,0,0
22,0,15,1,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,1,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
29,0,22,1,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,8,2,6,0,0,0
20,0,13,1,0,1,0,1,0,0,0,0,0
21,0,14,0,0,1,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,1,0,1,0,0,0,0,0
27,0,20,0,0,1,0,1,0,0,0,0,0
34,0,27,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
25,0,17,0,0,0,0,1,0,0,0,0,0
27,0,20,1,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
24,0,17,0,1,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
22,0,15,1,0,0,0,1,0,0,0,0,0
31,0,24,0,0,1,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
20,0,13,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
36,0,29,0,0,0,0,18,1,17,0,0,0
36,0,29,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
25,0,18,0,0,0,0,10,3,4,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,28,2,16,0,1,0
25,0,18,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,0
27,0,20,1,0,0,0,1,0,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
33,0,26,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
32,0,25,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
19,0,12,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,1,0,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,33,3,13,0,0,0
23,0,16,0,0,0,0,11,2,9,0,0,0
23,0,16,0,0,0,0,12,2,10,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,18,3,10,0,1,0
23,0,16,0,0,0,0,14,2,12,0,1,0
23,0,16,0,0,0,0,12,2,10,0,0,0
28,0,21,0,0,0,0,10,2,8,0,0,0
23,0,16,0,0,0,0,16,2,14,0,1,0
24,0,17,0,0,0,0,22,1,21,0,0,0
23,0,16,0,0,0,0,9,2,7,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
31,0,24,0,0,0,0,9,2,7,0,0,0
36,0,29,0,0,0,0,23,3,15,0,0,0
25,0,18,1,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,13,2,11,0,0,0
33,0,26,0,0,0,0,8,2,6,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
33,0,26,0,0,0,0,12,2,10,0,0,0
23,0,16,0,0,0,0,14,2,12,0,0,0
23,0,16,0,0,0,0,18,2,16,0,0,0
31,0,24,0,0,0,0,8,2,6,0,0,0
27,0,20,0,0,0,0,18,2,16,0,0,0
33,0,26,0,0,0,0,22,2,10,0,1,0
21,0,14,0,0,0,0,17,4,5,0,0,0
23,0,16,0,0,0,0,16,2,14,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0
25,0,18,1,0,0,0,7,2,5,0,0,0
25,0,18,1,1,0,0,7,3,2,0,0,0
29,0,22,0,0,0,0,11,1,10,0,1,0
45,0,38,1,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,20,2,10,0,1,0
36,0,29,0,0,0,0,1,0,0,0,0,0
39,0,32,0,0,0,0,1,0,0,0,0,0
39,0,32,0,0,0,0,1,0,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
19,0,12,1,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,16,3,8,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
34,0,27,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,22,3,10,0,1,0
23,0,16,0,0,0,0,30,4,14,0,0,0
23,0,16,0,0,0,0,28,4,12,0,0,0
23,0,16,0,0,0,0,31,4,15,0,0,0
23,0,16,0,0,0,0,28,4,12,0,0,0
23,0,16,0,0,0,0,29,4,13,0,0,0
23,0,16,0,0,0,0,32,4,16,0,0,0
23,0,16,0,0,0,0,28,4,12,0,0,0
23,0,16,0,0,0,0,29,4,13,0,0,0
23,0,16,0,0,0,0,29,4,13,0,0,0
23,0,16,0,0,0,0,28,4,12,0,1,0
23,0,16,0,0,0,0,24,4,8,0,0,0
23,0,16,0,0,0,0,31,4,15,0,0,0
23,0,16,0,0,0,0,30,4,14,0,0,0
23,0,16,0,0,0,0,32,4,16,0,0,0
23,0,16,0,0,0,0,29,4,13,0,0,0
23,0,16,0,0,0,0,29,4,13,0,0,0
23,0,16,0,0,0,0,30,4,14,0,0,0
23,0,16,0,0,0,0,33,4,17,0,0,0
23,0,16,0,0,0,0,29,4,13,0,0,0
23,0,16,0,0,0,0,34,4,18,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,14,2,12,0,0,0
23,0,16,0,0,0,0,12,2,10,0,0,0
39,0,32,0,0,0,0,11,1,10,0,1,0
31,0,24,0,0,0,0,1,0,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
21,0,14,1,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
39,0,32,0,0,0,0,1,0,0,0,0,0
33,0,26,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,13,2,11,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
22,0,15,1,0,0,0,22,2,10,0,1,0
28,0,21,0,0,0,0,20,3,9,0,1,0
28,0,21,0,0,1,0,16,2,14,0,0,0
24,0,17,0,0,0,0,18,2,16,0,0,0
23,0,16,0,0,0,0,17,2,15,0,0,0
23,0,16,0,0,0,0,14,2,12,0,1,0
23,0,16,0,0,0,0,13,2,11,0,1,0
23,0,16,0,0,0,0,14,2,12,0,0,0
23,0,16,0,0,0,0,14,2,12,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
23,0,16,0,0,0,0,14,2,12,0,0,0
23,0,16,0,0,0,0,14,2,12,0,0,0
23,0,16,0,0,0,0,17,2,15,0,1,0
23,0,16,0,0,0,0,15,2,13,0,0,0
23,0,16,0,0,0,0,14,2,12,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
23,0,16,0,0,0,0,18,2,16,0,0,0
23,0,16,0,0,0,0,12,2,10,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
23,0,16,0,0,0,0,14,2,12,0,0,0
23,0,16,0,0,0,0,17,2,15,0,0,0
23,0,16,0,0,0,0,10,2,8,0,0,0
23,0,16,0,0,0,0,13,2,11,0,0,0
23,0,16,0,0,0,0,16,2,14,0,0,0
23,0,16,0,0,0,0,16,2,14,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
23,0,16,0,0,0,0,14,2,12,0,0,0
23,0,16,0,0,0,0,14,2,12,0,0,0
23,0,16,0,0,0,0,16,2,14,0,0,0
23,0,16,0,0,0,0,16,2,14,0,0,0
23,0,16,0,0,0,0,12,2,10,0,0,0
23,0,16,0,0,0,0,12,2,10,0,0,0
23,0,16,0,0,0,0,17,2,15,0,0,0
23,0,16,0,0,0,0,18,2,16,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
23,0,16,0,0,0,0,16,2,14,0,0,0
23,0,16,0,0,0,0,15,2,13,0,0,0
23,0,16,0,0,0,0,12,2,10,0,0,0
23,0,16,0,0,0,0,18,2,16,0,0,0
29,0,22,0,0,0,0,11,2,9,0,0,0
24,0,17,0,0,0,0,8,3,4,0,0,0
22,0,15,1,0,0,0,12,2,10,0,1,0
21,0,14,1,0,0,0,31,5,8,0,1,0
21,0,14,1,0,0,0,29,5,8,0,0,0
21,0,14,1,0,0,0,38,5,14,0,0,0
21,0,14,1,0,0,0,39,5,15,0,0,0
21,0,14,1,0,0,0,31,5,8,0,0,0
26,0,19,0,0,0,0,18,3,11,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
23,0,16,1,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
29,0,22,0,0,0,0,8,2,6,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
36,0,29,1,0,0,0,1,0,0,0,0,0
20,0,13,1,0,0,0,27,4,11,0,0,0
28,0,21,0,0,1,0,15,2,13,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,11,1,10,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
38,0,31,0,0,0,0,17,2,12,0,0,0
23,0,16,1,0,0,0,26,2,13,0,1,0
23,0,16,1,0,0,0,28,2,15,0,1,0
27,0,20,0,0,0,0,28,2,15,0,1,0
23,0,16,1,0,0,0,30,2,17,0,1,0
24,0,17,0,0,0,0,17,1,16,0,0,0
41,0,34,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
27,0,20,1,0,0,0,19,2,10,0,1,0
23,0,16,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,17,3,9,0,1,0
34,0,27,0,0,0,0,33,2,17,0,0,0
23,0,16,0,0,0,0,11,2,9,0,0,0
28,0,21,0,0,0,0,16,3,6,0,0,0
28,0,21,0,0,0,0,16,3,9,0,1,0
36,0,29,0,0,0,0,17,3,9,0,1,0
23,0,16,0,0,0,0,10,2,8,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,18,4,5,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,16,3,9,0,1,0
28,0,21,0,0,0,0,12,3,5,0,0,0
34,0,27,0,0,0,0,43,2,22,0,0,0
23,0,16,0,0,0,0,6,2,4,0,0,0
34,0,27,0,0,0,0,51,2,26,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
32,0,25,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,22,3,9,0,1,0
24,0,17,0,0,0,0,22,3,9,0,1,0
22,0,15,0,0,0,0,21,3,9,0,1,0
24,0,17,0,0,0,0,18,3,9,0,1,0
22,0,15,0,0,0,0,18,3,9,0,1,0
24,0,17,0,0,0,0,20,3,9,0,1,0
22,0,15,0,0,0,0,20,3,9,0,1,0
22,0,15,0,0,0,0,20,3,9,0,1,0
22,0,15,0,0,0,0,19,3,9,0,1,0
20,0,13,1,0,0,0,36,4,20,0,1,0
25,0,18,0,0,0,0,19,3,9,0,1,0
25,0,18,0,0,0,0,20,3,9,0,1,0
25,0,18,0,0,0,0,18,3,9,0,1,0
28,0,21,0,0,0,0,18,3,9,0,1,0
22,0,15,0,0,0,0,21,3,9,0,1,0
25,0,18,0,0,0,0,19,3,9,0,1,0
29,0,22,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,10,1,9,0,1,0
25,0,18,0,0,0,0,10,3,4,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,19,3,13,0,0,0
25,0,18,0,0,0,0,19,3,9,0,1,0
45,0,38,0,0,0,0,1,0,0,0,0,0
45,0,38,0,0,0,0,11,1,10,0,1,0
28,0,21,0,0,0,0,35,3,16,0,0,0
25,0,18,0,0,0,0,15,2,13,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
22,0,15,1,0,0,0,16,2,14,0,0,0
25,0,18,1,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
33,0,26,0,0,0,0,1,0,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
31,0,24,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,8,2,6,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,7,2,5,0,0,0
22,0,15,0,0,0,0,6,2,4,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,6,2,4,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,8,2,6,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
20,0,13,0,0,0,0,9,2,7,0,0,0
21,0,14,0,0,0,0,9,2,7,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,7,2,5,0,0,0
20,0,13,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,7,2,5,0,0,0
25,0,18,0,0,0,0,9,2,7,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,8,2,6,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,6,2,4,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,7,2,5,0,0,0
21,0,14,0,0,0,0,6,2,4,0,0,0
21,0,14,0,0,0,0,7,2,5,0,0,0
25,0,18,0,0,0,0,7,2,5,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,7,2,5,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,10,2,8,0,0,0
25,0,18,0,0,0,0,7,2,5,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,7,2,5,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,9,2,7,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,7,2,5,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,7,2,5,0,0,0
25,0,18,0,0,0,0,7,2,5,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
20,0,13,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,1,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,7,2,5,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
21,0,14,0,0,0,0,10,2,8,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
19,0,12,0,0,1,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,21,2,19,0,0,0
30,0,23,0,0,0,0,9,2,7,0,0,0
20,0,13,1,0,0,0,21,4,7,0,0,0
28,0,21,0,0,0,0,23,2,11,0,1,0
36,0,29,0,0,0,0,9,2,7,0,0,0
26,0,19,0,0,0,0,15,2,13,0,0,0
29,0,22,1,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
36,0,29,0,0,0,0,14,3,5,0,0,0
20,0,13,1,0,0,0,24,4,8,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
35,0,28,1,0,0,0,1,0,0,0,0,0
25,0,18,1,0,0,0,1,0,0,0,0,0
20,0,13,1,0,0,0,23,4,7,0,0,0
22,0,15,0,0,0,0,27,2,15,0,1,0
24,0,17,0,0,0,0,13,4,5,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,26,4,10,0,0,0
25,0,18,1,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,23,4,7,0,0,0
20,0,13,1,0,0,0,22,4,7,0,0,0
24,0,17,0,0,1,0,10,2,8,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,19,3,9,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,10,1,9,0,1,0
21,0,14,0,0,0,0,17,2,9,0,1,0
28,0,21,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
19,0,12,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
27,0,20,0,0,0,0,8,2,6,0,0,0
25,0,18,0,0,0,0,8,1,7,0,0,0
27,0,20,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,18,3,8,0,0,0
28,0,21,0,0,0,0,15,3,5,0,0,0
22,0,15,1,0,0,0,8,2,6,0,1,0
22,0,15,0,0,0,0,12,3,8,0,0,0
30,0,23,0,0,0,0,9,2,7,0,0,0
24,0,17,0,0,0,0,10,2,8,0,0,0
20,0,13,1,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
24,0,17,0,0,0,0,1,0,0,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,1,0,0,0,0,0
24,0,17,1,0,0,0,1,0,0,0,0,0
23,0,16,0,0,0,0,16,3,8,0,0,0
28,0,21,0,0,0,0,11,3,5,0,0,0
19,0,12,0,0,1,0,9,3,3,0,0,0
22,0,15,0,0,0,0,18,3,9,0,1,0
24,0,17,0,0,0,0,17,3,8,0,0,0
30,0,23,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,14,2,12,0,0,0
32,0,25,0,0,0,0,1,0,0,0,0,0
23,0,16,1,0,0,0,19,2,17,0,0,0
28,0,21,0,0,0,0,12,3,5,0,0,0
25,0,18,0,0,0,0,18,2,16,0,0,0
32,0,25,0,0,0,0,10,2,8,0,0,0
28,0,21,0,0,0,0,13,3,5,0,0,0
21,0,14,0,0,0,0,13,2,11,0,0,0
28,0,21,0,0,0,0,17,3,7,0,0,0
38,0,31,1,0,0,0,11,1,10,0,1,0
36,0,29,0,0,0,0,18,3,8,0,0,0
28,0,21,0,0,0,0,18,3,8,0,0,0
36,0,29,0,0,0,0,13,3,5,0,0,0
22,0,15,0,0,0,0,14,3,5,0,0,0
28,0,21,0,0,0,0,19,3,9,0,1,0
26,0,19,0,0,0,0,11,2,9,0,0,0
28,0,21,0,0,1,0,13,2,11,0,0,0
25,1,18,0,0,0,0,22,5,9,0,1,0
19,0,12,0,0,1,0,9,3,3,0,0,0
24,0,17,0,0,0,0,13,3,5,0,0,0
28,0,21,0,0,0,0,16,3,6,0,0,0
35,0,28,0,0,0,0,11,1,10,0,1,0
24,0,17,0,0,0,0,13,3,5,0,0,0
24,0,17,0,0,0,0,21,4,8,0,1,0
36,0,29,0,0,0,0,12,3,5,0,0,0
24,0,17,0,0,0,0,18,3,8,0,0,0
24,0,17,0,0,0,0,17,3,7,0,0,0
24,0,17,0,0,0,0,17,3,9,0,1,0
24,0,17,0,0,0,0,19,3,9,0,1,0
24,0,17,0,0,0,0,17,3,7,0,0,0
26,0,19,0,0,0,0,1,0,0,0,0,0
26,0,19,0,0,0,0,17,4,6,0,1,0
26,0,19,0,0,0,0,1,0,0,0,0,0
36,0,29,0,0,0,0,13,3,5,0,0,0
29,0,22,0,0,0,0,26,2,14,0,1,0
22,0,15,0,0,0,0,7,3,3,0,1,0
28,0,21,0,0,0,0,14,3,9,0,0,0
36,0,29,0,0,0,0,11,3,5,0,0,0
21,0,14,0,0,0,0,16,3,5,0,0,0
36,0,29,0,0,0,0,17,3,7,0,0,0
24,0,17,0,0,0,0,7,3,3,0,0,0
22,0,15,0,0,0,0,19,3,9,0,1,0
28,0,21,0,0,0,0,8,4,2,0,1,0
24,0,17,0,0,0,0,12,3,7,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
28,0,21,0,0,0,0,17,3,7,0,0,0
36,0,29,0,0,0,0,15,3,5,0,0,0
22,0,15,0,0,0,0,16,3,9,0,1,0
26,0,19,0,0,0,0,7,2,5,0,0,0
24,0,17,0,0,0,0,16,3,7,0,1,0
24,0,17,0,0,0,0,15,3,5,0,0,0
22,0,15,0,0,0,0,19,3,9,0,1,0
23,0,16,1,0,0,0,1,0,0,0,0,0
37,0,30,0,1,0,0,1,0,0,0,0,0
29,0,22,0,0,0,0,1,0,0,0,0,0
25,0,18,0,0,0,0,1,0,0,0,0,0
22,0,15,0,0,0,0,1,0,0,0,0,0
19,0,12,0,0,1,0,7,2,5,0,0,0
30,0,23,0,0,0,0,22,2,12,0,0,0
22,0,15,0,0,1,0,1,0,0,0,0,0
25,0,18,0,0,0,0,37,3,14,0,0,0
26,0,19,0,0,0,0,33,2,31,0,0,0
40,0,33,0,0,0,0,1,0,0,0,0,0
